Driver,LapTime,Distance,Speed,GapTime
ALO,01:34.199,5223.807777777774,266,1.5422899628252935
ALO,01:34.199,5238.752222222219,269,1.5425494505494726
ALO,01:34.199,5275.228055555552,273,1.5444290909091052
ALO,01:34.199,5293.561388888886,275,1.5467661870503804
ALO,01:34.199,5318.272499999996,278,1.5479145907473537
ALO,01:34.199,5349.416666666663,281,1.5499787985865936
PER,01:34.364,18.84166666666667,285,0.00036713286713285775
PER,01:34.364,41.16388888888889,287,-0.00024390243902439046
PER,01:34.364,109.53055555555557,293,-0.008144329896907276
PER,01:34.364,142.0861111111111,293,-0.008191126279863292
PER,01:34.364,155.15277777777777,294,-0.00873720136518763
PER,01:34.364,194.61944444444447,296,-0.011491525423728888
PER,01:34.364,221.01944444444445,297,-0.013131313131312883
PER,01:34.364,240.88611111111112,298,-0.013939393939393696
PER,01:34.364,254.17499999999998,299,-0.015016835016834928
PER,01:34.364,274.10833333333335,299,-0.015953020134228613
PER,01:34.364,294.0416666666667,299,-0.016758389261745776
PER,01:34.364,314.10833333333335,301,-0.018488294314381815
PER,01:34.364,330.77500000000003,300,-0.018606666666666882
PER,01:34.364,344.19722222222225,302,-0.019259136212625094
PER,01:34.364,367.6861111111111,302,-0.020189368770764382
PER,01:34.364,394.6144444444445,302,-0.021255813953488634
PER,01:34.364,408.03666666666663,302,-0.02178737541528264
PER,01:34.364,424.8144444444444,302,-0.02245182724252448
PER,01:34.364,448.3033333333333,302,-0.023382059800663768
PER,01:34.364,481.63666666666666,300,-0.02205315614617831
PER,01:34.364,495.01916666666665,303,-0.023136666666665917
PER,01:34.364,525.0191666666666,300,-0.023136666666665917
PER,01:34.364,544.6191666666666,294,-0.019016722408026432
PER,01:34.364,569.9525,285,-0.011432142857143113
PER,01:34.364,599.9525,270,-0.007160784313726687
PER,01:34.364,617.6080555555556,227,0.006039130434781548
PER,01:34.364,629.6080555555556,216,0.01821304347826036
PER,01:34.364,646.3080555555555,167,0.09931147540983609
PER,01:34.364,656.8413888888888,158,0.11460389610389576
PER,01:34.364,670.1747222222222,120,0.14899090909090873
PER,01:34.364,676.1191666666666,107,0.15444545454545278
PER,01:34.364,682.6524999999999,98,0.16954455445544703
PER,01:34.364,686.6524999999999,90,0.18184269662921437
PER,01:34.364,692.2524999999999,84,0.1946436781609222
PER,01:34.364,699.8525,76,0.2294430379746828
PER,01:34.364,704.7191666666666,73,0.2383243243243225
PER,01:34.364,710.0080555555555,68,0.25486956521739046
PER,01:34.364,714.2747222222222,64,0.27226086956521733
PER,01:34.364,719.1747222222222,63,0.28919402985074427
PER,01:34.364,723.66,67,0.2931388888888833
PER,01:34.364,727.4933333333333,69,0.3018205128205036
PER,01:34.364,733.5600000000001,78,0.30448192771083527
PER,01:34.364,740.0155555555556,83,0.30734117647058135
PER,01:34.364,748.5155555555556,85,0.3455399999999944
PER,01:34.364,756.9630555555557,109,0.3573439999999941
PER,01:34.364,769.1630555555556,122,0.3678992805755339
PER,01:34.364,777.896388888889,131,0.3818698630136925
PER,01:34.364,790.3408333333334,140,0.3950205479452009
PER,01:34.364,798.2852777777779,143,0.4052847682119136
PER,01:34.364,806.6741666666668,151,0.4052847682119136
PER,01:34.364,815.2297222222224,154,0.41483435582821393
PER,01:34.364,864.8297222222224,186,0.38972774869109195
PER,01:34.364,884.6297222222224,198,0.3959507389162482
PER,01:34.364,902.4075000000001,200,0.4125138888888813
PER,01:34.364,916.5408333333335,212,0.41855909090908305
PER,01:34.364,933.7297222222224,221,0.42245814977972884
PER,01:34.364,956.4297222222224,227,0.42870386266093874
PER,01:34.364,985.1519444444447,235,0.43835537190082263
PER,01:34.364,998.4852777777779,240,0.44081632653060865
PER,01:34.364,1014.7519444444445,244,0.4430564516129003
PER,01:34.364,1039.821388888889,250,0.4461897233201526
PER,01:34.364,1068.2658333333336,256,0.4474923076923041
PER,01:34.364,1079.6880555555556,257,0.44933846153845636
PER,01:34.364,1097.021388888889,260,0.45201515151514826
PER,01:34.364,1123.321388888889,263,0.4565522388059655
PER,01:34.364,1138.0436111111112,265,0.45879104477611676
PER,01:34.364,1155.9022222222225,269,0.4609448529411715
PER,01:34.364,1167.857777777778,269,0.4630182481751781
PER,01:34.364,1185.9911111111112,272,0.464770072992696
PER,01:34.364,1204.3244444444447,275,0.46491696750901923
PER,01:34.364,1225.7911111111114,276,0.4664946236559082
PER,01:34.364,1241.2355555555557,278,0.4676321428571377
PER,01:34.364,1259.8355555555556,279,0.4690319148936126
PER,01:34.364,1272.2355555555557,279,0.47073404255318607
PER,01:34.364,1287.7355555555557,279,0.47365140845069575
PER,01:34.364,1306.3355555555559,279,0.47787676056337247
PER,01:34.364,1321.8355555555559,279,0.48190175438595517
PER,01:34.364,1337.3355555555559,279,0.48631818181817366
PER,01:34.364,1352.8911111111113,280,0.4905139860139798
PER,01:34.364,1379.7911111111116,269,0.5084768683273957
PER,01:34.364,1398.6911111111115,243,0.5225976095617462
PER,01:34.364,1416.735555555556,232,0.5151330049260991
PER,01:34.364,1430.0022222222226,199,0.5111284916201022
PER,01:34.364,1443.6911111111115,176,0.5158212290502675
PER,01:34.364,1461.9022222222227,149,0.5353381294963917
PER,01:34.364,1473.1800000000003,145,0.522270676691722
PER,01:34.364,1484.4150000000004,126,0.5380846153846015
PER,01:34.364,1495.3483333333338,123,0.5480241935483754
PER,01:34.364,1505.659444444445,116,0.5670737704917919
PER,01:34.364,1517.2594444444449,116,0.5873790322580525
PER,01:34.364,1527.7483333333337,118,0.608853846153842
PER,01:34.364,1538.8247222222226,125,0.6242296296296246
PER,01:34.364,1544.3802777777782,125,0.6360814814814759
PER,01:34.364,1556.0247222222226,131,0.6595066666666618
PER,01:34.364,1564.358055555556,150,0.6641377245508977
PER,01:34.364,1577.0358333333338,163,0.6708443113772411
PER,01:34.364,1588.5025000000005,172,0.6636586826347255
PER,01:34.364,1596.3247222222228,176,0.6594043715846922
PER,01:34.364,1606.658055555556,186,0.6566288659793749
PER,01:34.364,1628.8802777777785,200,0.6477939698492392
PER,01:34.364,1640.3247222222228,206,0.6480654205607408
PER,01:34.364,1651.9913888888893,210,0.6518037383177528
PER,01:34.364,1664.1580555555558,219,0.6471308411214949
PER,01:34.364,1673.9802777777782,221,0.647371681415926
PER,01:34.364,1693.9802777777782,225,0.6502413793103408
PER,01:34.364,1716.9802777777784,230,0.6560468085106343
PER,01:34.364,1732.646944444445,235,0.6595666666666666
PER,01:34.364,1748.5136111111115,238,0.6642459016393438
PER,01:34.364,1775.4025000000006,242,0.671866396761132
PER,01:34.364,1786.1136111111118,241,0.6706144067796558
PER,01:34.364,1803.5200000000007,223,0.6755470852017886
PER,01:34.364,1824.2200000000007,207,0.6881133004926063
PER,01:34.364,1843.5200000000007,193,0.7029846938775464
PER,01:34.364,1857.9088888888896,185,0.718698979591835
PER,01:34.364,1869.8422222222227,179,0.7395153061224455
PER,01:34.364,1879.842222222223,180,0.7558418367346889
PER,01:34.364,1892.042222222223,183,0.7736305418719205
PER,01:34.364,1900.1688888888896,184,0.7885123152709355
PER,01:34.364,1917.7688888888895,198,0.7992657004830903
PER,01:34.364,1926.7466666666671,202,0.8102889908256898
PER,01:34.364,1935.902222222223,206,0.8190963302752294
PER,01:34.364,1947.346666666667,206,0.8301055045871593
PER,01:34.364,1961.4133333333339,211,0.8378119266055108
PER,01:34.364,1978.0577777777785,214,0.8452376681614382
PER,01:34.364,1995.1688888888896,220,0.849991189427314
PER,01:34.364,2017.4688888888895,223,0.8586180257510776
PER,01:34.364,2043.4688888888895,234,0.8621375000000029
PER,01:34.364,2061.8244444444454,236,0.8692163265306121
PER,01:34.364,2088.602222222223,241,0.878520161290318
PER,01:34.364,2101.7133333333345,236,0.8800128205128104
PER,01:34.364,2125.0466666666675,210,0.9210384615384584
PER,01:34.364,2138.8133333333344,177,0.972868292682918
PER,01:34.364,2153.2133333333345,162,0.996524096385528
PER,01:34.364,2160.102222222223,155,0.996865248226932
PER,01:34.364,2166.4133333333343,142,0.9957304964538878
PER,01:34.364,2172.4508333333342,135,0.9919765624999783
PER,01:34.364,2183.9508333333342,115,0.9919711538461371
PER,01:34.364,2188.5730555555565,104,0.9919711538461371
PER,01:34.364,2196.1952777777788,98,0.9956020408163084
PER,01:34.364,2203.1952777777788,90,1.0086483516483398
PER,01:34.364,2208.7952777777787,84,1.0158941176470506
PER,01:34.364,2214.1952777777788,81,1.0271882352941049
PER,01:34.364,2219.3952777777786,78,1.035762499999997
PER,01:34.364,2226.874444444445,75,1.0469746835443203
PER,01:34.364,2232.074444444445,78,1.050012658227871
PER,01:34.364,2237.341111111112,79,1.062809523809534
PER,01:34.364,2241.074444444445,84,1.064720930232582
PER,01:34.364,2246.9411111111117,88,1.0686129032258265
PER,01:34.364,2258.0522222222226,100,1.0658807339449723
PER,01:34.364,2266.3744444444446,107,1.0710183486238734
PER,01:34.364,2272.707777777778,114,1.0700909090909292
PER,01:34.364,2285.5077777777783,128,1.0687862595420015
PER,01:34.364,2293.174444444445,138,1.076346405228776
PER,01:34.364,2299.3077777777785,138,1.092753086419762
PER,01:34.364,2313.7077777777786,162,1.0970941176470674
PER,01:34.364,2325.3744444444455,175,1.1015714285714324
PER,01:34.364,2339.6077777777787,183,1.1027204301075315
PER,01:34.364,2348.1855555555567,193,1.1032448979591862
PER,01:34.364,2370.9633333333345,205,1.0957428571428522
PER,01:34.364,2387.3744444444455,211,1.1006697247706398
PER,01:34.364,2399.4344444444455,216,1.1025137614678826
PER,01:34.364,2426.9344444444455,225,1.105362068965512
PER,01:34.364,2442.5344444444454,234,1.1033723849372379
PER,01:34.364,2466.0344444444454,235,1.1113168724279774
PER,01:34.364,2490.234444444445,242,1.1166935483870901
PER,01:34.364,2517.5677777777782,246,1.1199193548387072
PER,01:34.364,2544.500277777778,243,1.1353958333333267
PER,01:34.364,2555.3002777777783,243,1.1333958333333243
PER,01:34.364,2574.678055555556,218,1.1564449541284318
PER,01:34.364,2584.055833333334,211,1.159166666666657
PER,01:34.364,2606.1669444444447,199,1.1549197860962508
PER,01:34.364,2615.778055555556,173,1.169893048128337
PER,01:34.364,2625.9780555555562,153,1.160769230769212
PER,01:34.364,2634.9780555555562,135,1.1673412698412449
PER,01:34.364,2644.7002777777784,125,1.1613362068965216
PER,01:34.364,2653.0225000000005,107,1.16943925233641
PER,01:34.364,2660.1558333333337,107,1.1456043956043587
PER,01:34.364,2670.789166666667,87,1.15689024390241
PER,01:34.364,2675.3447222222226,82,1.1550649350649067
PER,01:34.364,2679.6780555555556,78,1.1524675324675187
PER,01:34.364,2684.8780555555554,78,1.1467763157894666
PER,01:34.364,2690.400277777778,71,1.1603378378378295
PER,01:34.364,2696.889166666667,73,1.1811392405063188
PER,01:34.364,2701.1325,76,1.1902374999999878
PER,01:34.364,2709.0325000000003,79,1.2175416666666479
PER,01:34.364,2717.5658333333336,96,1.2243461538461418
PER,01:34.364,2723.121388888889,100,1.232038461538444
PER,01:34.364,2730.6547222222225,113,1.2266071428571266
PER,01:34.364,2748.9213888888894,137,1.2573446327683513
PER,01:34.364,2758.7880555555557,148,1.2966666666666598
PER,01:34.364,2768.988055555556,153,1.3292090395480116
PER,01:34.364,2786.0405555555562,171,1.3413785310734312
PER,01:34.364,2793.818333333334,175,1.3483809523809285
PER,01:34.364,2806.2850000000008,187,1.3567024390243674
PER,01:34.364,2814.907222222223,194,1.3652878048780224
PER,01:34.364,2823.796111111112,200,1.369190243902409
PER,01:34.364,2835.2405555555565,206,1.3690336538461239
PER,01:34.364,2849.440555555557,213,1.3672383177569785
PER,01:34.364,2864.1738888888904,221,1.3655409090908748
PER,01:34.364,2886.9738888888905,228,1.365082251082221
PER,01:34.364,2905.0183333333352,232,1.369162499999966
PER,01:34.364,2915.507222222224,236,1.371829166666636
PER,01:34.364,2934.329444444446,242,1.373893877550998
PER,01:34.364,2950.6627777777794,245,1.3753574297188536
PER,01:34.364,2964.4961111111124,249,1.3765254901960589
PER,01:34.364,2990.096111111113,256,1.3767470817120468
PER,01:34.364,3021.9961111111124,261,1.3766628787878687
PER,01:34.364,3033.7294444444456,264,1.376694339622631
PER,01:34.364,3048.5072222222234,266,1.3764888059701406
PER,01:34.364,3060.492777777779,268,1.3764888059701406
PER,01:34.364,3081.570555555557,271,1.3753443223443114
PER,01:34.364,3108.870555555557,273,1.3763405797101314
PER,01:34.364,3130.415000000002,277,1.3759784172661753
PER,01:34.364,3145.8594444444457,278,1.3766214285714184
PER,01:34.364,3176.8594444444457,279,1.3795248226950179
PER,01:34.364,3198.6372222222235,280,1.3829507042253368
PER,01:34.364,3217.3038888888905,280,1.38744755244754
PER,01:34.364,3232.8594444444457,280,1.3917630662020741
PER,01:34.364,3248.3925000000017,281,1.3959233449477182
PER,01:34.364,3267.125833333335,281,1.4017187499999793
PER,01:34.364,3288.9036111111127,280,1.4094965277777547
PER,01:34.364,3310.292500000002,275,1.4064880952380676
PER,01:34.364,3334.736944444446,220,1.4456709956709588
PER,01:34.364,3344.203611111113,213,1.454178403755833
PER,01:34.364,3355.3147222222237,200,1.4617105263157484
PER,01:34.364,3369.936944444446,188,1.4646264367815647
PER,01:34.364,3379.936944444446,180,1.4577298850574252
PER,01:34.364,3391.203611111113,169,1.4608529411764266
PER,01:34.364,3405.514722222224,161,1.4714723926379918
PER,01:34.364,3417.648055555557,156,1.475352564102515
PER,01:34.364,3429.4702777777793,152,1.483496932515294
PER,01:34.364,3438.025833333335,154,1.4945398773005678
PER,01:34.364,3444.9591666666684,156,1.5014110429447385
PER,01:34.364,3453.9591666666684,162,1.5064912280701321
PER,01:34.364,3471.206944444446,172,1.5068956043955666
PER,01:34.364,3481.0958333333347,178,1.5112912087911639
PER,01:34.364,3502.206944444446,190,1.5055989583333016
PER,01:34.364,3513.0402777777795,195,1.5097960199004632
PER,01:34.364,3535.9291666666677,206,1.5093627906976508
PER,01:34.364,3545.1736111111127,208,1.514572093023233
PER,01:34.364,3574.373611111112,219,1.5152991071428374
PER,01:34.364,3597.073611111112,227,1.5148060344827456
PER,01:34.364,3615.273611111112,234,1.5126794871794687
PER,01:34.364,3625.6086111111126,234,1.5136182572613848
PER,01:34.364,3638.8308333333352,238,1.5161078838173978
PER,01:34.364,3655.0975000000017,244,1.51402016129029
PER,01:34.364,3677.053055555558,247,1.515310483870934
PER,01:34.364,3699.0975000000017,248,1.5183214285713973
PER,01:34.364,3726.87527777778,250,1.5256887159532795
PER,01:34.364,3737.9419444444466,249,1.5306692607003498
PER,01:34.364,3749.008611111113,249,1.5358410852712865
PER,01:34.364,3760.07527777778,249,1.5414224806201133
PER,01:34.364,3776.741944444447,250,1.5479570312499646
PER,01:34.364,3790.6308333333363,250,1.5526445312499533
PER,01:34.364,3804.5197222222246,250,1.5573320312499561
PER,01:34.364,3821.2530555555586,251,1.562019531249959
PER,01:34.364,3840.775277777781,251,1.5675564202334158
PER,01:34.364,3851.930833333336,251,1.5712918287937327
PER,01:34.364,3871.608611111114,253,1.57698846153842
PER,01:34.364,3885.6641666666696,253,1.5823730769230338
PER,01:34.364,3896.978888888891,253,1.5876183206106447
PER,01:34.364,3914.0455555555586,256,1.5948452830188273
PER,01:34.364,3925.4233333333364,256,1.6002792452829624
PER,01:34.364,3945.567777777781,259,1.6066188679244817
PER,01:34.364,3956.9455555555587,256,1.6067999999999358
PER,01:34.364,3971.1677777777813,256,1.6037675438595755
PER,01:34.364,3996.7677777777817,192,1.669880382775034
PER,01:34.364,4006.601111111115,177,1.6856123595504613
PER,01:34.364,4024.1566666666704,158,1.7250802469134783
PER,01:34.364,4037.401111111115,149,1.7507592592591692
PER,01:34.364,4044.023333333337,149,1.755406666666559
PER,01:34.364,4056.606111111115,142,1.7676917808218207
PER,01:34.364,4071.7172222222257,136,1.7855177304963377
PER,01:34.364,4083.717222222226,135,1.7935214285713101
PER,01:34.364,4096.1616666666705,140,1.796218309859043
PER,01:34.364,4104.217222222226,145,1.7919929577463591
PER,01:34.364,4110.928333333337,151,1.7914480519479525
PER,01:34.364,4123.139444444448,157,1.7965939393938442
PER,01:34.364,4134.472777777782,170,1.7920591715975434
PER,01:34.364,4146.272777777782,177,1.7915911602209036
PER,01:34.364,4161.05055555556,190,1.788072538860007
PER,01:34.364,4181.35055555556,203,1.7820956937798087
PER,01:34.364,4192.961666666672,209,1.7821367924527323
PER,01:34.364,4204.85055555556,214,1.7812811059906863
PER,01:34.364,4217.072777777782,220,1.7786905829595412
PER,01:34.364,4232.135277777782,225,1.7774008810571615
PER,01:34.364,4252.757500000004,232,1.7756068376067446
PER,01:34.364,4263.290833333337,237,1.7758666666665732
PER,01:34.364,4279.357500000004,241,1.7759102040815407
PER,01:34.364,4301.2241666666705,246,1.7767888446214357
PER,01:34.364,4329.446388888892,254,1.7746054687499253
PER,01:34.364,4352.201944444449,256,1.7761274131273268
PER,01:34.364,4369.601944444448,261,1.7766984732823516
PER,01:34.364,4384.324166666671,265,1.774992452830105
PER,01:34.364,4396.146388888893,266,1.7745186567163387
PER,01:34.364,4420.146388888894,270,1.7740992647057823
PER,01:34.364,4432.235277777782,272,1.7740992647057823
PER,01:34.364,4447.3813888888935,274,1.773934545454452
PER,01:34.364,4465.914722222227,278,1.772659498207787
PER,01:34.364,4478.314722222227,279,1.772659498207787
PER,01:34.364,4500.170277777783,281,1.771420494699555
PER,01:34.364,4515.83694444445,282,1.7721272084804696
PER,01:34.364,4528.459166666672,284,1.7719368421051627
PER,01:34.364,4550.781388888894,287,1.770076655052165
PER,01:34.364,4579.581388888894,288,1.7694878892732504
PER,01:34.364,4608.681388888895,291,1.7684948453607205
PER,01:34.364,4631.392500000005,292,1.7676518771330052
PER,01:34.364,4660.792500000005,294,1.7664232081910285
PER,01:34.364,4680.325833333338,293,1.7671666666665686
PER,01:34.364,4693.34805555556,293,1.7677108843536473
PER,01:34.364,4709.570277777782,292,1.7693966101693945
PER,01:34.364,4722.54805555556,292,1.7710237288134607
PER,01:34.364,4738.404722222227,284,1.7772089041094858
PER,01:34.364,4750.849166666671,280,1.778220930232436
PER,01:34.364,4775.349166666671,245,1.7963604651161518
PER,01:34.364,4791.8380555555605,212,1.797341232227339
PER,01:34.364,4802.504722222227,192,1.8076010928959931
PER,01:34.364,4814.1713888888935,175,1.81809289617469
PER,01:34.364,4826.226944444449,155,1.8286455696200505
PER,01:34.364,4840.026944444449,138,1.8557762237760045
PER,01:34.364,4849.026944444449,135,1.8585038167936574
PER,01:34.364,4858.749166666671,125,1.8713282442745793
PER,01:34.364,4869.860277777782,125,1.871107438016267
PER,01:34.364,4875.282500000005,122,1.869785123966679
PER,01:34.364,4884.582500000005,120,1.8786935483868348
PER,01:34.364,4892.849166666672,124,1.8812047244091872
PER,01:34.364,4898.360277777783,124,1.8868167938928764
PER,01:34.364,4907.360277777783,135,1.8818507462684124
PER,01:34.364,4918.715833333339,146,1.8710268456373598
PER,01:34.364,4927.32694444445,155,1.8663456790121415
PER,01:34.364,4942.260277777784,168,1.8592573099413414
PER,01:34.364,4952.093611111117,177,1.8629462365589688
PER,01:34.364,4971.293611111117,192,1.8551958762884908
PER,01:34.364,4984.493611111117,198,1.8557669902911158
PER,01:34.364,5000.593611111118,207,1.8544077669901355
PER,01:34.364,5012.31583333334,211,1.8570091743117842
PER,01:34.364,5029.349166666673,219,1.855932735425867
PER,01:34.364,5046.771388888896,224,1.856836909871106
PER,01:34.364,5062.369444444451,233,1.8568369098711202
PER,01:34.364,5080.880555555562,238,1.8554897959182455
PER,01:34.364,5091.636111111118,242,1.857448979591723
PER,01:34.364,5125.1027777777845,251,1.850099999999884
PER,01:34.364,5147.769444444451,255,1.84960784313715
PER,01:34.364,5165.1027777777845,260,1.8475095785439493
PER,01:34.364,5182.4361111111175,260,1.8486488549617093
PER,01:34.364,5197.1027777777845,264,1.8482247191010117
PER,01:34.364,5211.880555555563,266,1.8489737827714094
PER,01:34.364,5226.825000000007,269,1.8479107806690251
PER,01:34.364,5244.825000000007,270,1.8484688644687424
PER,01:34.364,5259.991666666674,273,1.8488872727271541
PER,01:34.364,5275.193055555563,275,1.8488872727271541
PER,01:34.364,5299.815277777786,277,1.849780575539441
PER,01:34.364,5334.15972222223,281,1.849060070671257
NOR,01:34.476,13.951388888888888,287,-0.0010769230769230587
NOR,01:34.476,36.35138888888889,288,-0.0028780487804878074
NOR,01:34.476,71.91805555555555,291,-0.005835051546391634
NOR,01:34.476,84.89583333333333,292,-0.006384879725085835
NOR,01:34.476,101.1736111111111,293,-0.007759450171821225
NOR,01:34.476,134.0625,296,-0.012607508532423095
NOR,01:34.476,170.3625,297,-0.018272108843536916
NOR,01:34.476,186.91805555555555,298,-0.02050847457627114
NOR,01:34.476,200.20694444444445,299,-0.02267796610169448
NOR,01:34.476,213.49583333333334,299,-0.024847457627118263
NOR,01:34.476,233.4788888888889,301,-0.028154882154881822
NOR,01:34.476,256.89,301,-0.03192592592592591
NOR,01:34.476,280.3788888888889,302,-0.03570469798657783
NOR,01:34.476,300.5788888888889,303,-0.03959197324414809
NOR,01:34.476,324.1455555555556,303,-0.04305333333333383
NOR,01:34.476,337.6122222222223,303,-0.044501661129568326
NOR,01:34.476,354.5011111111111,304,-0.046495016611295625
NOR,01:34.476,378.1455555555555,304,-0.04928571428571438
NOR,01:34.476,391.65666666666664,304,-0.050880398671096394
NOR,01:34.476,432.4080555555555,305,-0.05727242524916942
NOR,01:34.476,456.2080555555555,306,-0.06192358803986675
NOR,01:34.476,486.80805555555554,306,-0.06790365448504954
NOR,01:34.476,507.07472222222214,304,-0.07080333333333222
NOR,01:34.476,537.1747222222222,301,-0.07238461538461483
NOR,01:34.476,573.4747222222221,297,-0.07971785714285673
NOR,01:34.476,594.9413888888888,276,-0.07941568627451012
NOR,01:34.476,611.6080555555554,250,-0.08304782608695582
NOR,01:34.476,622.1413888888887,237,-0.08791739130434628
NOR,01:34.476,633.4747222222221,204,-0.06530869565217223
NOR,01:34.476,642.0969444444443,194,-0.04084699453551632
NOR,01:34.476,659.5413888888887,157,-0.014007692307689723
NOR,01:34.476,670.7413888888887,126,-0.01255454545454171
NOR,01:34.476,678.3413888888887,114,-0.02128181818181396
NOR,01:34.476,682.9191666666665,103,-0.022960396039598763
NOR,01:34.476,687.3191666666664,99,-0.028123595505610055
NOR,01:34.476,692.4302777777775,92,-0.03571264367815097
NOR,01:34.476,697.1841666666664,86,-0.033425287356314115
NOR,01:34.476,702.4508333333331,79,-0.03532432432431598
NOR,01:34.476,706.6174999999998,75,-0.03802702702702021
NOR,01:34.476,712.839722222222,70,-0.036869565217381606
NOR,01:34.476,718.7063888888887,66,-0.02949999999999342
NOR,01:34.476,721.5952777777776,65,-0.024865671641787657
NOR,01:34.476,728.0952777777776,65,0.009038461538462883
NOR,01:34.476,731.1174999999998,68,0.029551282051283323
NOR,01:34.476,736.8155555555554,73,0.05927710843373468
NOR,01:34.476,741.0377777777777,76,0.08027083333333351
NOR,01:34.476,746.6377777777777,84,0.1102708333333311
NOR,01:34.476,751.6933333333333,91,0.12713999999999714
NOR,01:34.476,763.6933333333333,108,0.18051199999999845
NOR,01:34.476,770.1933333333333,117,0.19821582733812626
NOR,01:34.476,785.0822222222222,134,0.22168493150684654
NOR,01:34.476,796.1266666666666,142,0.23374834437085923
NOR,01:34.476,805.9266666666665,147,0.24010596026490028
NOR,01:34.476,812.6377777777776,151,0.24907975460122778
NOR,01:34.476,821.2488888888888,155,0.26196428571428676
NOR,01:34.476,830.1377777777777,160,0.2760903954802245
NOR,01:34.476,841.2044444444444,166,0.29480213903742936
NOR,01:34.476,856.6711111111111,174,0.3205026178010417
NOR,01:34.476,864.7155555555556,181,0.3288795811518277
NOR,01:34.476,873.1155555555556,189,0.33714285714285275
NOR,01:34.476,886.4488888888889,200,0.34130143540669344
NOR,01:34.476,909.7822222222222,210,0.34660185185184744
NOR,01:34.476,921.4488888888889,210,0.3552454545454502
NOR,01:34.476,936.0544444444445,220,0.36159030837004025
NOR,01:34.476,951.1211111111113,226,0.36672532188840634
NOR,01:34.476,974.3211111111112,232,0.37547520661156497
NOR,01:34.476,987.4877777777779,237,0.3796074380165244
NOR,01:34.476,1000.71,238,0.38412653061224233
NOR,01:34.476,1017.0433333333335,245,0.38579435483870483
NOR,01:34.476,1030.8211111111113,248,0.38925691699604315
NOR,01:34.476,1062.0586111111113,255,0.3897587548638093
NOR,01:34.476,1085.0808333333337,259,0.39084090909090463
NOR,01:34.476,1102.614166666667,263,0.3917499999999947
NOR,01:34.476,1123.3030555555558,266,0.3927985074626825
NOR,01:34.476,1138.2475000000002,269,0.3920522388059666
NOR,01:34.476,1150.2030555555557,269,0.39337499999999537
NOR,01:34.476,1165.2586111111111,271,0.39416788321167573
NOR,01:34.476,1192.6586111111114,274,0.3943418181818146
NOR,01:34.476,1211.125277777778,277,0.39353068592057383
NOR,01:34.476,1229.7252777777778,279,0.39273118279569275
NOR,01:34.476,1245.3363888888891,281,0.39190714285713923
NOR,01:34.476,1267.1919444444445,281,0.39212056737587986
NOR,01:34.476,1282.914166666667,283,0.39176760563379887
NOR,01:34.476,1301.8475,284,0.39176760563379887
NOR,01:34.476,1317.6808333333333,285,0.39138245614034517
NOR,01:34.476,1330.3030555555556,284,0.3919438596491176
NOR,01:34.476,1349.236388888889,284,0.39351748251747765
NOR,01:34.476,1380.3475,280,0.3983487544483957
NOR,01:34.476,1395.5697222222223,274,0.3843665338645401
NOR,01:34.476,1420.6997222222224,252,0.34083251231526646
NOR,01:34.476,1435.788611111111,194,0.3307541899441304
NOR,01:34.476,1445.6219444444446,177,0.33014110429447285
NOR,01:34.476,1454.7886111111113,165,0.32178145695363725
NOR,01:34.476,1463.3997222222224,155,0.31255395683452747
NOR,01:34.476,1477.5997222222225,142,0.2986390977443527
NOR,01:34.476,1489.5108333333335,134,0.2919692307692259
NOR,01:34.476,1495.2886111111113,130,0.2847580645161223
NOR,01:34.476,1503.7905555555558,127,0.27822131147540574
NOR,01:34.476,1526.0794444444446,118,0.3110692307692311
NOR,01:34.476,1539.6350000000002,122,0.33962222222222493
NOR,01:34.476,1545.0572222222224,122,0.3550296296296338
NOR,01:34.476,1550.7016666666668,127,0.364511111111117
NOR,01:34.476,1557.923888888889,130,0.3909266666666724
NOR,01:34.476,1563.923888888889,135,0.4104970059880273
NOR,01:34.476,1576.812777777778,145,0.4526526946107836
NOR,01:34.476,1589.335,161,0.46271257485030404
NOR,01:34.476,1598.835,171,0.4670218579235019
NOR,01:34.476,1619.3905555555557,185,0.4773556701030941
NOR,01:34.476,1630.1127777777779,193,0.4824974874371897
NOR,01:34.476,1645.6683333333335,200,0.49517289719626234
NOR,01:34.476,1664.512777777778,212,0.4981635514018734
NOR,01:34.476,1676.623888888889,218,0.5022610619469035
NOR,01:34.476,1689.012777777778,223,0.5049159292035412
NOR,01:34.476,1706.7461111111113,228,0.5098255319148954
NOR,01:34.476,1719.6905555555556,233,0.5115276595744724
NOR,01:34.476,1743.4244444444444,238,0.5153319672131182
NOR,01:34.476,1773.1244444444444,243,0.5210688259109375
NOR,01:34.476,1796.6244444444444,235,0.5218654708520241
NOR,01:34.476,1809.0688888888888,224,0.5209672897196356
NOR,01:34.476,1823.3355555555556,214,0.5187980295566597
NOR,01:34.476,1835.0047222222224,209,0.5128571428571504
NOR,01:34.476,1852.7825000000003,200,0.5088571428571491
NOR,01:34.476,1863.5047222222224,193,0.5119183673469436
NOR,01:34.476,1880.2158333333334,188,0.5249795918367397
NOR,01:34.476,1895.1491666666668,192,0.5345320197044394
NOR,01:34.476,1908.1491666666668,195,0.5439901477832549
NOR,01:34.476,1919.2047222222225,199,0.5518348623853271
NOR,01:34.476,1935.3047222222222,207,0.5659633027523014
NOR,01:34.476,1956.3047222222222,210,0.5791743119266144
